InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV-537250,PROD-006,Desk Mat,14,23-04-2025 09:25,15.5,CUST-1020,France
INV-537251,PROD-008,Laptop Stand,12,23-04-2025 09:57,29.99,CUST-1180,Germany
INV-537252,PROD-004,27-inch Monitor,1,23-04-2025 10:29,249.99,CUST-1194,United Kingdom
INV-537253,PROD-007,Ergonomic Office Chair,1,23-04-2025 11:03,199,CUST-1046,France
INV-537253,PROD-001,Wireless Mouse,3,23-04-2025 11:03,25,CUST-1046,France
INV-537253,PROD-002,Mechanical Keyboard,1,23-04-2025 11:03,85,CUST-1046,France
INV-537253,PROD-006,Desk Mat,3,23-04-2025 11:03,15.5,CUST-1046,France
INV-537254,PROD-005,Bluetooth Headphones,3,23-04-2025 11:11,59.99,CUST-1027,United Kingdom
INV-537255,PROD-001,Wireless Mouse,3,23-04-2025 14:22,25,CUST-1199,United Kingdom
INV-537255,PROD-008,Laptop Stand,1,23-04-2025 14:22,29.99,CUST-1199,United Kingdom
INV-537255,PROD-004,27-inch Monitor,2,23-04-2025 14:22,249.99,CUST-1199,United Kingdom
INV-537256,PROD-003,USB-C Hub,2,23-04-2025 15:13,35,CUST-1092,France
INV-537257,PROD-007,Ergonomic Office Chair,3,23-04-2025 15:39,199,CUST-1164,United Kingdom
INV-537257,PROD-005,Bluetooth Headphones,1,23-04-2025 15:39,59.99,CUST-1164,United Kingdom
INV-537257,PROD-002,Mechanical Keyboard,1,23-04-2025 15:39,85,CUST-1164,United Kingdom
INV-537258,PROD-007,Ergonomic Office Chair,2,23-04-2025 16:16,199,CUST-1101,United Kingdom
INV-537259,PROD-002,Mechanical Keyboard,3,23-04-2025 17:08,85,CUST-1018,United Kingdom
INV-537260,PROD-002,Mechanical Keyboard,3,23-04-2025 17:55,85,CUST-1092,United Kingdom
INV-537260,PROD-005,Bluetooth Headphones,3,23-04-2025 17:55,59.99,CUST-1092,United Kingdom
INV-537260,PROD-008,Laptop Stand,2,23-04-2025 17:55,29.99,CUST-1092,United Kingdom
INV-537260,PROD-001,Wireless Mouse,3,23-04-2025 17:55,25,CUST-1092,United Kingdom
INV-537261,PROD-004,27-inch Monitor,2,24-04-2025 09:19,249.99,CUST-1127,Germany
INV-537261,PROD-002,Mechanical Keyboard,1,24-04-2025 09:19,85,CUST-1127,Germany
INV-537261,PROD-007,Ergonomic Office Chair,1,24-04-2025 09:19,199,CUST-1127,Germany
INV-537262,PROD-003,USB-C Hub,3,24-04-2025 10:16,35,CUST-1158,United Kingdom
INV-537262,PROD-001,Wireless Mouse,3,24-04-2025 10:16,25,CUST-1158,United Kingdom
INV-537263,PROD-003,USB-C Hub,1,24-04-2025 11:10,35,CUST-1134,France
INV-537263,PROD-001,Wireless Mouse,1,24-04-2025 11:10,25,CUST-1134,France
INV-537264,PROD-008,Laptop Stand,1,24-04-2025 14:44,29.99,CUST-1014,United Kingdom
INV-537264,PROD-003,USB-C Hub,1,24-04-2025 14:44,35,CUST-1014,United Kingdom
INV-537265,PROD-006,Desk Mat,9,24-04-2025 17:14,15.5,CUST-1125,United Kingdom
INV-537266,PROD-001,Wireless Mouse,3,25-04-2025 09:13,25,CUST-1114,United Kingdom
INV-537266,PROD-005,Bluetooth Headphones,1,25-04-2025 09:13,59.99,CUST-1114,United Kingdom
INV-537266,PROD-006,Desk Mat,3,25-04-2025 09:13,15.5,CUST-1114,United Kingdom
INV-537267,PROD-007,Ergonomic Office Chair,3,25-04-2025 10:39,199,CUST-1149,United Kingdom
INV-537267,PROD-003,USB-C Hub,3,25-04-2025 10:39,35,CUST-1149,United Kingdom
INV-537267,PROD-004,27-inch Monitor,3,25-04-2025 10:39,249.99,CUST-1149,United Kingdom
INV-537267,PROD-006,Desk Mat,3,25-04-2025 10:39,15.5,CUST-1149,United Kingdom
INV-537268,PROD-008,Laptop Stand,2,25-04-2025 10:40,29.99,CUST-1048,France
INV-537269,PROD-002,Mechanical Keyboard,3,25-04-2025 12:33,85,CUST-1138,United Kingdom
INV-537270,PROD-003,USB-C Hub,2,25-04-2025 14:17,35,CUST-1127,United Kingdom
INV-537270,PROD-001,Wireless Mouse,1,25-04-2025 14:17,25,CUST-1127,United Kingdom
INV-537270,PROD-004,27-inch Monitor,3,25-04-2025 14:17,249.99,CUST-1127,United Kingdom
INV-537270,PROD-002,Mechanical Keyboard,2,25-04-2025 14:17,85,CUST-1127,United Kingdom
INV-537271,PROD-003,USB-C Hub,3,25-04-2025 14:54,35,CUST-1176,France
INV-537271,PROD-008,Laptop Stand,3,25-04-2025 14:54,29.99,CUST-1176,France
INV-537271,PROD-006,Desk Mat,1,25-04-2025 14:54,15.5,CUST-1176,France
INV-537272,PROD-001,Wireless Mouse,1,25-04-2025 17:41,25,CUST-1131,United Kingdom
INV-537272,PROD-007,Ergonomic Office Chair,1,25-04-2025 17:41,199,CUST-1131,United Kingdom
INV-537272,PROD-002,Mechanical Keyboard,1,25-04-2025 17:41,85,CUST-1131,United Kingdom
INV-537272,PROD-008,Laptop Stand,1,25-04-2025 17:41,29.99,CUST-1131,United Kingdom
INV-537273,PROD-007,Ergonomic Office Chair,3,25-04-2025 17:51,199,CUST-1061,Germany
INV-537273,PROD-005,Bluetooth Headphones,3,25-04-2025 17:51,59.99,CUST-1061,Germany
INV-537273,PROD-003,USB-C Hub,1,25-04-2025 17:51,35,CUST-1061,Germany
INV-537273,PROD-008,Laptop Stand,2,25-04-2025 17:51,29.99,CUST-1061,Germany
INV-537274,PROD-005,Bluetooth Headphones,2,25-04-2025 17:57,59.99,CUST-1156,Germany
INV-537275,PROD-003,USB-C Hub,1,26-04-2025 09:07,35,CUST-1152,Germany
INV-537275,PROD-008,Laptop Stand,3,26-04-2025 09:07,29.99,CUST-1152,Germany
INV-537276,PROD-005,Bluetooth Headphones,1,26-04-2025 09:13,59.99,CUST-1099,United Kingdom
INV-537276,PROD-003,USB-C Hub,2,26-04-2025 09:13,35,CUST-1099,United Kingdom
INV-537276,PROD-006,Desk Mat,2,26-04-2025 09:13,15.5,CUST-1099,United Kingdom
INV-537277,PROD-001,Wireless Mouse,3,26-04-2025 10:02,25,CUST-1106,United Kingdom
INV-537277,PROD-004,27-inch Monitor,1,26-04-2025 10:02,249.99,CUST-1106,United Kingdom
INV-537277,PROD-006,Desk Mat,1,26-04-2025 10:02,15.5,CUST-1106,United Kingdom
INV-537278,PROD-003,USB-C Hub,1,26-04-2025 14:20,35,CUST-1084,France
INV-537279,PROD-003,USB-C Hub,2,27-04-2025 11:34,35,CUST-1067,United Kingdom
INV-537279,PROD-002,Mechanical Keyboard,2,27-04-2025 11:34,85,CUST-1067,United Kingdom
INV-537279,PROD-005,Bluetooth Headphones,2,27-04-2025 11:34,59.99,CUST-1067,United Kingdom
INV-537280,PROD-008,Laptop Stand,2,27-04-2025 11:41,29.99,CUST-1048,United Kingdom
INV-537280,PROD-007,Ergonomic Office Chair,2,27-04-2025 11:41,199,CUST-1048,United Kingdom
INV-537281,PROD-004,27-inch Monitor,3,27-04-2025 12:19,249.99,CUST-1139,France
INV-537281,PROD-007,Ergonomic Office Chair,3,27-04-2025 12:19,199,CUST-1139,France
INV-537282,PROD-002,Mechanical Keyboard,1,27-04-2025 13:45,85,CUST-1057,Germany
INV-537282,PROD-003,USB-C Hub,2,27-04-2025 13:45,35,CUST-1057,Germany
INV-537282,PROD-008,Laptop Stand,1,27-04-2025 13:45,29.99,CUST-1057,Germany
INV-537283,PROD-003,USB-C Hub,3,27-04-2025 14:20,35,CUST-1087,United Kingdom
INV-537283,PROD-008,Laptop Stand,1,27-04-2025 14:20,29.99,CUST-1087,United Kingdom
INV-537284,PROD-001,Wireless Mouse,2,27-04-2025 14:57,25,CUST-1166,Germany
INV-537284,PROD-002,Mechanical Keyboard,2,27-04-2025 14:57,85,CUST-1166,Germany
INV-537284,PROD-004,27-inch Monitor,2,27-04-2025 14:57,249.99,CUST-1166,Germany
INV-537285,PROD-002,Mechanical Keyboard,1,27-04-2025 17:34,85,CUST-1057,Germany
INV-537285,PROD-006,Desk Mat,2,27-04-2025 17:34,15.5,CUST-1057,Germany
INV-537285,PROD-001,Wireless Mouse,3,27-04-2025 17:34,25,CUST-1057,Germany
INV-537285,PROD-005,Bluetooth Headphones,3,27-04-2025 17:34,59.99,CUST-1057,Germany
INV-537286,PROD-006,Desk Mat,3,28-04-2025 11:08,15.5,CUST-1142,United Kingdom
INV-537287,PROD-003,USB-C Hub,1,28-04-2025 11:58,35,CUST-1162,United Kingdom
INV-537288,PROD-007,Ergonomic Office Chair,3,28-04-2025 12:38,199,CUST-1011,France
INV-537289,PROD-002,Mechanical Keyboard,3,28-04-2025 14:09,85,CUST-1049,France
INV-537289,PROD-005,Bluetooth Headphones,1,28-04-2025 14:09,59.99,CUST-1049,France
INV-537289,PROD-003,USB-C Hub,1,28-04-2025 14:09,35,CUST-1049,France
INV-537289,PROD-006,Desk Mat,1,28-04-2025 14:09,15.5,CUST-1049,France
INV-537290,PROD-008,Laptop Stand,10,28-04-2025 14:12,29.99,CUST-1070,France
INV-537290,PROD-007,Ergonomic Office Chair,15,28-04-2025 14:12,199,CUST-1070,France
INV-537290,PROD-005,Bluetooth Headphones,10,28-04-2025 14:12,59.99,CUST-1070,France
INV-537290,PROD-002,Mechanical Keyboard,10,28-04-2025 14:12,85,CUST-1070,France
INV-537291,PROD-003,USB-C Hub,8,28-04-2025 14:56,35,CUST-1125,Germany
INV-537291,PROD-002,Mechanical Keyboard,12,28-04-2025 14:56,85,CUST-1125,Germany
INV-537291,PROD-001,Wireless Mouse,12,28-04-2025 14:56,25,CUST-1125,Germany
INV-537291,PROD-008,Laptop Stand,8,28-04-2025 14:56,29.99,CUST-1125,Germany
INV-537292,PROD-002,Mechanical Keyboard,1,28-04-2025 17:06,85,CUST-1179,France
INV-537292,PROD-006,Desk Mat,3,28-04-2025 17:06,15.5,CUST-1179,France
INV-537292,PROD-004,27-inch Monitor,3,28-04-2025 17:06,249.99,CUST-1179,France
INV-537292,PROD-005,Bluetooth Headphones,3,28-04-2025 17:06,59.99,CUST-1179,France
INV-537293,PROD-002,Mechanical Keyboard,3,29-04-2025 09:08,85,CUST-1179,United Kingdom
INV-537293,PROD-005,Bluetooth Headphones,1,29-04-2025 09:08,59.99,CUST-1179,United Kingdom
INV-537294,PROD-004,27-inch Monitor,2,29-04-2025 09:27,249.99,CUST-1057,Germany
INV-537294,PROD-002,Mechanical Keyboard,2,29-04-2025 09:27,85,CUST-1057,Germany
INV-537294,PROD-007,Ergonomic Office Chair,2,29-04-2025 09:27,199,CUST-1057,Germany
INV-537295,PROD-003,USB-C Hub,1,29-04-2025 09:39,35,CUST-1106,United Kingdom
INV-537295,PROD-007,Ergonomic Office Chair,1,29-04-2025 09:39,199,CUST-1106,United Kingdom
INV-537295,PROD-006,Desk Mat,1,29-04-2025 09:39,15.5,CUST-1106,United Kingdom
INV-537295,PROD-005,Bluetooth Headphones,1,29-04-2025 09:39,59.99,CUST-1106,United Kingdom
INV-537296,PROD-005,Bluetooth Headphones,2,29-04-2025 13:16,59.99,CUST-1161,France
INV-537296,PROD-006,Desk Mat,1,29-04-2025 13:16,15.5,CUST-1161,France
INV-537296,PROD-001,Wireless Mouse,3,29-04-2025 13:16,25,CUST-1161,France
INV-537297,PROD-005,Bluetooth Headphones,1,29-04-2025 13:18,59.99,CUST-1046,Germany
INV-537298,PROD-002,Mechanical Keyboard,2,29-04-2025 15:03,85,CUST-1017,France
INV-537298,PROD-008,Laptop Stand,1,29-04-2025 15:03,29.99,CUST-1017,France
INV-537299,PROD-002,Mechanical Keyboard,2,30-04-2025 09:56,85,CUST-1013,France
INV-537299,PROD-005,Bluetooth Headphones,3,30-04-2025 09:56,59.99,CUST-1013,France
INV-537299,PROD-001,Wireless Mouse,2,30-04-2025 09:56,25,CUST-1013,France
INV-537300,PROD-007,Ergonomic Office Chair,18,30-04-2025 10:47,199,CUST-1060,United Kingdom
INV-537300,PROD-004,27-inch Monitor,18,30-04-2025 10:47,249.99,CUST-1060,United Kingdom
INV-537300,PROD-005,Bluetooth Headphones,6,30-04-2025 10:47,59.99,CUST-1060,United Kingdom
INV-537301,PROD-003,USB-C Hub,1,30-04-2025 11:46,35,CUST-1057,France
INV-537302,PROD-005,Bluetooth Headphones,2,30-04-2025 11:59,59.99,CUST-1069,France
INV-537303,PROD-001,Wireless Mouse,1,30-04-2025 12:42,25,CUST-1057,United Kingdom
INV-537303,PROD-003,USB-C Hub,1,30-04-2025 12:42,35,CUST-1057,United Kingdom
INV-537303,PROD-005,Bluetooth Headphones,1,30-04-2025 12:42,59.99,CUST-1057,United Kingdom
INV-537304,PROD-008,Laptop Stand,2,30-04-2025 13:29,29.99,CUST-1191,United Kingdom
INV-537304,PROD-003,USB-C Hub,3,30-04-2025 13:29,35,CUST-1191,United Kingdom
INV-537304,PROD-005,Bluetooth Headphones,2,30-04-2025 13:29,59.99,CUST-1191,United Kingdom
INV-537305,PROD-004,27-inch Monitor,12,30-04-2025 13:33,249.99,CUST-1070,Germany
INV-537305,PROD-008,Laptop Stand,12,30-04-2025 13:33,29.99,CUST-1070,Germany
INV-537305,PROD-001,Wireless Mouse,4,30-04-2025 13:33,25,CUST-1070,Germany
INV-537305,PROD-005,Bluetooth Headphones,12,30-04-2025 13:33,59.99,CUST-1070,Germany
INV-537306,PROD-004,27-inch Monitor,1,30-04-2025 13:47,249.99,CUST-1098,United Kingdom
INV-537306,PROD-008,Laptop Stand,2,30-04-2025 13:47,29.99,CUST-1098,United Kingdom
INV-537306,PROD-002,Mechanical Keyboard,3,30-04-2025 13:47,85,CUST-1098,United Kingdom
INV-537306,PROD-007,Ergonomic Office Chair,1,30-04-2025 13:47,199,CUST-1098,United Kingdom
INV-537307,PROD-005,Bluetooth Headphones,2,30-04-2025 14:30,59.99,CUST-1014,United Kingdom
INV-537307,PROD-006,Desk Mat,2,30-04-2025 14:30,15.5,CUST-1014,United Kingdom
INV-537308,PROD-008,Laptop Stand,2,30-04-2025 14:52,29.99,CUST-1142,France
INV-537309,PROD-003,USB-C Hub,1,30-04-2025 15:16,35,CUST-1161,France
INV-537310,PROD-001,Wireless Mouse,3,30-04-2025 16:00,25,CUST-1073,France
INV-537310,PROD-007,Ergonomic Office Chair,1,30-04-2025 16:00,199,CUST-1073,France
INV-537311,PROD-005,Bluetooth Headphones,12,30-04-2025 16:20,59.99,CUST-1010,France
INV-537311,PROD-007,Ergonomic Office Chair,18,30-04-2025 16:20,199,CUST-1010,France
INV-537312,PROD-001,Wireless Mouse,2,30-04-2025 16:46,25,CUST-1148,United Kingdom
INV-537312,PROD-002,Mechanical Keyboard,3,30-04-2025 16:46,85,CUST-1148,United Kingdom
INV-537313,PROD-008,Laptop Stand,4,01-05-2025 09:26,29.99,CUST-1165,France
INV-537313,PROD-002,Mechanical Keyboard,4,01-05-2025 09:26,85,CUST-1165,France
INV-537314,PROD-004,27-inch Monitor,1,01-05-2025 09:42,249.99,CUST-1139,United Kingdom
INV-537314,PROD-005,Bluetooth Headphones,3,01-05-2025 09:42,59.99,CUST-1139,United Kingdom
INV-537314,PROD-001,Wireless Mouse,2,01-05-2025 09:42,25,CUST-1139,United Kingdom
INV-537314,PROD-003,USB-C Hub,1,01-05-2025 09:42,35,CUST-1139,United Kingdom
INV-537315,PROD-002,Mechanical Keyboard,7,01-05-2025 10:09,85,CUST-1185,United Kingdom
INV-537315,PROD-008,Laptop Stand,7,01-05-2025 10:09,29.99,CUST-1185,United Kingdom
INV-537316,PROD-003,USB-C Hub,2,01-05-2025 10:52,35,CUST-1014,United Kingdom
INV-537316,PROD-001,Wireless Mouse,3,01-05-2025 10:52,25,CUST-1014,United Kingdom
INV-537317,PROD-007,Ergonomic Office Chair,2,01-05-2025 11:46,199,CUST-1124,Germany
INV-537318,PROD-002,Mechanical Keyboard,3,01-05-2025 13:46,85,CUST-1028,France
INV-537318,PROD-008,Laptop Stand,2,01-05-2025 13:46,29.99,CUST-1028,France
INV-537318,PROD-003,USB-C Hub,3,01-05-2025 13:46,35,CUST-1028,France
INV-537319,PROD-002,Mechanical Keyboard,3,01-05-2025 14:06,85,CUST-1026,United Kingdom
INV-537319,PROD-007,Ergonomic Office Chair,3,01-05-2025 14:06,199,CUST-1026,United Kingdom
INV-537320,PROD-004,27-inch Monitor,18,01-05-2025 14:40,249.99,CUST-1025,United Kingdom
INV-537320,PROD-007,Ergonomic Office Chair,18,01-05-2025 14:40,199,CUST-1025,United Kingdom
INV-537321,PROD-007,Ergonomic Office Chair,1,01-05-2025 15:48,199,CUST-1099,United Kingdom
INV-537321,PROD-001,Wireless Mouse,1,01-05-2025 15:48,25,CUST-1099,United Kingdom
INV-537321,PROD-008,Laptop Stand,3,01-05-2025 15:48,29.99,CUST-1099,United Kingdom
INV-537322,PROD-007,Ergonomic Office Chair,3,01-05-2025 16:23,199,CUST-1122,United Kingdom
INV-537322,PROD-001,Wireless Mouse,1,01-05-2025 16:23,25,CUST-1122,United Kingdom
INV-537323,PROD-002,Mechanical Keyboard,3,02-05-2025 09:03,85,CUST-1108,United Kingdom
INV-537323,PROD-008,Laptop Stand,1,02-05-2025 09:03,29.99,CUST-1108,United Kingdom
INV-537323,PROD-007,Ergonomic Office Chair,1,02-05-2025 09:03,199,CUST-1108,United Kingdom
INV-537324,PROD-008,Laptop Stand,1,02-05-2025 12:34,29.99,CUST-1006,United Kingdom
INV-537324,PROD-002,Mechanical Keyboard,2,02-05-2025 12:34,85,CUST-1006,United Kingdom
INV-537324,PROD-006,Desk Mat,2,02-05-2025 12:34,15.5,CUST-1006,United Kingdom
INV-537324,PROD-001,Wireless Mouse,3,02-05-2025 12:34,25,CUST-1006,United Kingdom
INV-537325,PROD-003,USB-C Hub,3,02-05-2025 14:16,35,CUST-1189,United Kingdom
INV-537325,PROD-005,Bluetooth Headphones,1,02-05-2025 14:16,59.99,CUST-1189,United Kingdom
INV-537325,PROD-006,Desk Mat,3,02-05-2025 14:16,15.5,CUST-1189,United Kingdom
INV-537326,PROD-001,Wireless Mouse,1,02-05-2025 15:28,25,CUST-1182,United Kingdom
INV-537326,PROD-003,USB-C Hub,3,02-05-2025 15:28,35,CUST-1182,United Kingdom
INV-537327,PROD-006,Desk Mat,10,02-05-2025 15:38,15.5,CUST-1120,United Kingdom
INV-537327,PROD-001,Wireless Mouse,5,02-05-2025 15:38,25,CUST-1120,United Kingdom
INV-537327,PROD-002,Mechanical Keyboard,5,02-05-2025 15:38,85,CUST-1120,United Kingdom
INV-537328,PROD-001,Wireless Mouse,3,02-05-2025 15:49,25,CUST-1169,United Kingdom
INV-537328,PROD-004,27-inch Monitor,1,02-05-2025 15:49,249.99,CUST-1169,United Kingdom
INV-537329,PROD-008,Laptop Stand,1,02-05-2025 17:38,29.99,CUST-1073,United Kingdom
INV-537329,PROD-003,USB-C Hub,3,02-05-2025 17:38,35,CUST-1073,United Kingdom
INV-537329,PROD-002,Mechanical Keyboard,3,02-05-2025 17:38,85,CUST-1073,United Kingdom
INV-537330,PROD-002,Mechanical Keyboard,12,03-05-2025 09:00,85,CUST-1125,Germany
INV-537330,PROD-008,Laptop Stand,12,03-05-2025 09:00,29.99,CUST-1125,Germany
INV-537330,PROD-004,27-inch Monitor,12,03-05-2025 09:00,249.99,CUST-1125,Germany
INV-537330,PROD-001,Wireless Mouse,18,03-05-2025 09:00,25,CUST-1125,Germany
INV-537331,PROD-005,Bluetooth Headphones,2,03-05-2025 09:37,59.99,CUST-1184,France
INV-537331,PROD-006,Desk Mat,1,03-05-2025 09:37,15.5,CUST-1184,France
INV-537331,PROD-004,27-inch Monitor,2,03-05-2025 09:37,249.99,CUST-1184,France
INV-537332,PROD-005,Bluetooth Headphones,3,03-05-2025 12:09,59.99,CUST-1061,United Kingdom
INV-537332,PROD-003,USB-C Hub,2,03-05-2025 12:09,35,CUST-1061,United Kingdom
INV-537332,PROD-006,Desk Mat,3,03-05-2025 12:09,15.5,CUST-1061,United Kingdom
INV-537332,PROD-002,Mechanical Keyboard,2,03-05-2025 12:09,85,CUST-1061,United Kingdom
INV-537333,PROD-005,Bluetooth Headphones,2,03-05-2025 12:39,59.99,CUST-1151,France
INV-537333,PROD-001,Wireless Mouse,1,03-05-2025 12:39,25,CUST-1151,France
INV-537334,PROD-003,USB-C Hub,2,03-05-2025 14:08,35,CUST-1061,United Kingdom
INV-537334,PROD-006,Desk Mat,3,03-05-2025 14:08,15.5,CUST-1061,United Kingdom
INV-537334,PROD-005,Bluetooth Headphones,1,03-05-2025 14:08,59.99,CUST-1061,United Kingdom
INV-537334,PROD-008,Laptop Stand,3,03-05-2025 14:08,29.99,CUST-1061,United Kingdom
INV-537335,PROD-004,27-inch Monitor,2,03-05-2025 14:15,249.99,CUST-1083,United Kingdom
INV-537335,PROD-008,Laptop Stand,3,03-05-2025 14:15,29.99,CUST-1083,United Kingdom
INV-537335,PROD-007,Ergonomic Office Chair,1,03-05-2025 14:15,199,CUST-1083,United Kingdom
INV-537336,PROD-007,Ergonomic Office Chair,9,03-05-2025 14:29,199,CUST-1180,France
INV-537336,PROD-002,Mechanical Keyboard,9,03-05-2025 14:29,85,CUST-1180,France
INV-537336,PROD-003,USB-C Hub,3,03-05-2025 14:29,35,CUST-1180,France
INV-537336,PROD-008,Laptop Stand,6,03-05-2025 14:29,29.99,CUST-1180,France
INV-537337,PROD-002,Mechanical Keyboard,1,03-05-2025 14:42,85,CUST-1081,United Kingdom
INV-537338,PROD-006,Desk Mat,2,03-05-2025 14:43,15.5,CUST-1031,United Kingdom
INV-537339,PROD-004,27-inch Monitor,2,03-05-2025 16:18,249.99,CUST-1141,France
INV-537339,PROD-006,Desk Mat,1,03-05-2025 16:18,15.5,CUST-1141,France
INV-537340,PROD-007,Ergonomic Office Chair,3,03-05-2025 17:17,199,CUST-1036,Germany
INV-537340,PROD-006,Desk Mat,1,03-05-2025 17:17,15.5,CUST-1036,Germany
INV-537340,PROD-002,Mechanical Keyboard,3,03-05-2025 17:17,85,CUST-1036,Germany
INV-537340,PROD-005,Bluetooth Headphones,1,03-05-2025 17:17,59.99,CUST-1036,Germany
INV-537341,PROD-007,Ergonomic Office Chair,18,03-05-2025 17:35,199,CUST-1025,United Kingdom
INV-537341,PROD-006,Desk Mat,12,03-05-2025 17:35,15.5,CUST-1025,United Kingdom
INV-537342,PROD-005,Bluetooth Headphones,1,04-05-2025 09:07,59.99,CUST-1148,United Kingdom
INV-537343,PROD-004,27-inch Monitor,1,04-05-2025 09:25,249.99,CUST-1148,France
INV-537343,PROD-003,USB-C Hub,3,04-05-2025 09:25,35,CUST-1148,France
INV-537343,PROD-008,Laptop Stand,1,04-05-2025 09:25,29.99,CUST-1148,France
INV-537344,PROD-001,Wireless Mouse,2,04-05-2025 09:48,25,CUST-1072,Germany
INV-537344,PROD-008,Laptop Stand,1,04-05-2025 09:48,29.99,CUST-1072,Germany
INV-537344,PROD-004,27-inch Monitor,3,04-05-2025 09:48,249.99,CUST-1072,Germany
INV-537344,PROD-005,Bluetooth Headphones,3,04-05-2025 09:48,59.99,CUST-1072,Germany
INV-537345,PROD-004,27-inch Monitor,2,04-05-2025 10:55,249.99,CUST-1092,United Kingdom
INV-537345,PROD-001,Wireless Mouse,2,04-05-2025 10:55,25,CUST-1092,United Kingdom
INV-537345,PROD-005,Bluetooth Headphones,2,04-05-2025 10:55,59.99,CUST-1092,United Kingdom
INV-537346,PROD-008,Laptop Stand,2,04-05-2025 11:06,29.99,CUST-1081,France
INV-537347,PROD-006,Desk Mat,9,04-05-2025 12:23,15.5,CUST-1065,United Kingdom
INV-537347,PROD-005,Bluetooth Headphones,6,04-05-2025 12:23,59.99,CUST-1065,United Kingdom
INV-537348,PROD-004,27-inch Monitor,1,04-05-2025 13:28,249.99,CUST-1071,United Kingdom
INV-537349,PROD-003,USB-C Hub,1,04-05-2025 13:35,35,CUST-1139,United Kingdom
INV-537349,PROD-004,27-inch Monitor,2,04-05-2025 13:35,249.99,CUST-1139,United Kingdom
INV-537349,PROD-008,Laptop Stand,3,04-05-2025 13:35,29.99,CUST-1139,United Kingdom
INV-537350,PROD-002,Mechanical Keyboard,1,05-05-2025 09:58,85,CUST-1106,France
INV-537350,PROD-007,Ergonomic Office Chair,3,05-05-2025 09:58,199,CUST-1106,France
INV-537350,PROD-005,Bluetooth Headphones,2,05-05-2025 09:58,59.99,CUST-1106,France
INV-537350,PROD-008,Laptop Stand,3,05-05-2025 09:58,29.99,CUST-1106,France
INV-537351,PROD-002,Mechanical Keyboard,1,05-05-2025 10:26,85,CUST-1004,United Kingdom
INV-537352,PROD-005,Bluetooth Headphones,2,05-05-2025 11:10,59.99,CUST-1006,United Kingdom
INV-537353,PROD-005,Bluetooth Headphones,6,05-05-2025 11:24,59.99,CUST-1085,Germany
INV-537354,PROD-006,Desk Mat,2,05-05-2025 11:38,15.5,CUST-1182,Germany
INV-537354,PROD-005,Bluetooth Headphones,3,05-05-2025 11:38,59.99,CUST-1182,Germany
INV-537355,PROD-004,27-inch Monitor,2,05-05-2025 12:32,249.99,CUST-1092,United Kingdom
INV-537355,PROD-007,Ergonomic Office Chair,2,05-05-2025 12:32,199,CUST-1092,United Kingdom
INV-537355,PROD-005,Bluetooth Headphones,3,05-05-2025 12:32,59.99,CUST-1092,United Kingdom
INV-537355,PROD-002,Mechanical Keyboard,3,05-05-2025 12:32,85,CUST-1092,United Kingdom
INV-537356,PROD-005,Bluetooth Headphones,2,05-05-2025 13:46,59.99,CUST-1083,Germany
INV-537356,PROD-003,USB-C Hub,2,05-05-2025 13:46,35,CUST-1083,Germany
INV-537356,PROD-008,Laptop Stand,3,05-05-2025 13:46,29.99,CUST-1083,Germany
INV-537357,PROD-003,USB-C Hub,2,05-05-2025 15:40,35,CUST-1118,United Kingdom
INV-537358,PROD-004,27-inch Monitor,1,05-05-2025 15:50,249.99,CUST-1092,United Kingdom
INV-537358,PROD-008,Laptop Stand,1,05-05-2025 15:50,29.99,CUST-1092,United Kingdom
INV-537358,PROD-005,Bluetooth Headphones,1,05-05-2025 15:50,59.99,CUST-1092,United Kingdom
INV-537358,PROD-002,Mechanical Keyboard,1,05-05-2025 15:50,85,CUST-1092,United Kingdom
INV-537359,PROD-005,Bluetooth Headphones,2,06-05-2025 09:32,59.99,CUST-1149,United Kingdom
